0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	1
22	1
23	1
24	1
25	1
26	1
27	1
28	1
29	1
30	1
31	0
32	2
33	2
34	2
35	2
36	1
37	2
38	2
39	2
40	0
41	1
42	1
43	1
44	1
45	1
46	1
47	1
48	1
49	1
50	1
51	3
52	2
53	2
54	2
55	2
56	1
57	2
58	2
59	2
60	0
61	1
62	1
63	1
64	1
65	1
66	1
67	1
68	1
69	1
70	3
71	2
72	2
73	2
74	2
75	2
76	1
77	2
78	2
79	2
80	0
81	1
82	1
83	1
84	1
85	1
86	1
87	1
88	1
89	2
90	1
91	1
92	1
93	1
94	1
95	1
96	3
97	1
98	1
99	1
100	0
101	1
102	1
103	1
104	1
105	1
106	1
107	1
108	1
109	0
110	1
111	1
112	1
113	1
114	1
115	1
116	3
117	1
118	1
119	1
120	0
121	1
122	1
123	1
124	1
125	1
126	1
127	1
128	0
129	0
130	0
131	1
132	1
133	1
134	1
135	1
136	3
137	1
138	1
139	1
140	0
141	1
142	1
143	1
144	1
145	2
146	2
147	0
148	0
149	0
150	0
151	0
152	1
153	1
154	1
155	1
156	1
157	1
158	1
159	1
160	0
161	1
162	1
163	1
164	1
165	1
166	1
167	1
168	0
169	0
170	0
171	0
172	1
173	1
174	1
175	1
176	1
177	1
178	1
179	1
180	0
181	1
182	1
183	1
184	1
185	1
186	1
187	1
188	1
189	0
190	0
191	1
192	1
193	1
194	1
195	1
196	1
197	1
198	1
199	1
200	0
201	1
202	1
203	1
204	1
205	1
206	1
207	1
208	1
209	1
210	0
211	0
212	1
213	1
214	1
215	1
216	1
217	1
218	1
219	1
220	0
221	1
222	1
223	1
224	1
225	1
226	1
227	1
228	1
229	0
230	0
231	0
232	0
233	1
234	1
235	1
236	1
237	1
238	1
239	1
240	0
241	1
242	1
243	1
244	1
245	1
246	1
247	1
248	0
249	0
250	0
251	0
252	0
253	1
254	1
255	1
256	1
257	1
258	1
259	1
260	0
261	1
262	1
263	1
264	1
265	1
266	1
267	0
268	0
269	0
270	0
271	0
272	1
273	1
274	1
275	1
276	1
277	1
278	1
279	1
280	0
281	1
282	1
283	1
284	1
285	1
286	0
287	0
288	0
289	0
290	0
291	1
292	1
293	1
294	1
295	1
296	1
297	1
298	1
299	1
300	0
301	0
302	1
303	1
304	1
305	0
306	0
307	0
308	0
309	0
310	0
311	1
312	1
313	1
314	1
315	1
316	1
317	1
318	1
319	1
320	0
321	0
322	0
323	1
324	0
325	0
326	0
327	0
328	0
329	0
330	1
331	1
332	1
333	1
334	1
335	1
336	1
337	2
338	2
339	2
340	0
341	0
342	0
343	0
344	0
345	0
346	0
347	0
348	0
349	0
350	0
351	2
352	2
353	2
354	2
355	2
356	2
357	1
358	1
359	1
360	0
361	0
362	0
363	0
364	0
365	0
366	0
367	0
368	0
369	0
370	0
371	0
372	2
373	2
374	2
375	2
376	2
377	1
378	1
379	1
380	0
381	0
382	0
383	0
384	0
385	0
386	0
387	0
388	0
389	0
390	0
391	0
392	0
393	2
394	2
395	2
396	2
397	1
398	1
399	1
