0	2
1	1
2	2
3	1
4	2
5	1
6	2
7	1
8	2
9	1
10	2
11	1
12	2
13	1
14	2
15	1
16	2
17	1
18	2
19	1
20	2
21	1
22	2
23	1
24	2
25	1
26	2
27	1
28	2
29	1
30	2
31	1
32	2
33	1
34	2
35	1
36	2
37	1
38	2
39	1
40	2
41	1
42	2
43	1
44	2
45	1
46	2
47	1
48	2
49	1
50	2
51	1
52	2
53	1
54	2
55	1
56	2
57	1
58	2
59	1
60	2
61	1
62	2
63	1
64	2
65	1
66	2
67	1
68	2
69	1
70	2
71	1
72	2
73	1
74	2
75	1
76	2
77	1
78	2
79	1
80	2
81	1
82	2
83	1
84	2
85	1
86	2
87	1
88	2
89	1
90	2
91	1
92	2
93	1
94	2
95	1
96	2
97	1
98	2
99	1
100	2
101	1
102	2
103	1
104	2
105	1
106	2
107	1
108	2
109	1
110	2
111	1
112	2
113	1
114	2
115	1
116	2
117	1
118	2
119	1
120	2
121	1
122	2
123	1
124	2
125	1
126	2
127	1
128	2
129	1
130	2
131	1
132	2
133	1
134	2
135	1
136	2
137	1
138	2
139	1
140	2
141	1
142	2
143	1
144	2
145	1
146	2
147	1
148	2
149	1
150	2
151	1
152	2
153	1
154	2
155	1
156	2
157	1
158	2
159	1
160	2
161	1
162	2
163	1
164	2
165	1
166	2
167	1
168	2
169	1
170	2
171	1
172	2
173	1
174	2
175	1
176	2
177	1
178	2
179	1
180	2
181	1
182	2
183	1
184	2
185	1
186	2
187	1
188	2
189	1
190	2
191	1
192	2
193	1
194	2
195	1
196	2
197	1
198	2
199	1
200	2
201	1
202	2
203	1
204	2
205	1
206	2
207	1
208	2
209	1
210	2
211	1
212	2
213	1
214	2
215	1
216	2
217	1
218	2
219	1
220	2
221	1
222	2
223	2
224	2
225	0
226	0
227	0
228	0
229	-11780
230	32767
231	1
232	0
233	0
234	0
235	1
236	0
237	0
238	0
239	-11780
240	32767
241	-18184
242	32767
243	16
244	0
245	400
246	0
247	30400
248	0
249	1
250	0
251	2
252	0
253	2
254	0
255	0
256	0
257	-11780
258	32767
259	4269138
260	0
261	1
262	1
263	1
264	1
265	1
266	1
267	1
268	1
269	1
270	1
271	0
272	1
273	1
274	1
275	1
276	1
277	1
278	1
279	1
280	1
281	1
282	1
283	1
284	1
285	1
286	1
287	1
288	1
289	1
290	1
291	1
292	1
293	1
294	1
295	1
296	1
297	1
298	1
299	1
300	1
301	1
302	1
303	1
304	1
305	1
306	1
307	1
308	1
309	1
310	1
311	1
312	1
313	1
314	1
315	1
316	1
317	1
318	1
319	1
320	1
321	1
322	1
323	1
324	1
325	1
326	1
327	1
328	1
329	1
330	1
331	1
332	1
333	1
334	1
335	1
336	1
337	1
338	1
339	1
340	1
341	1
342	1
343	1
344	1
345	1
346	1
347	1
348	1
349	1
350	1
351	1
352	1
353	1
354	1
355	1
356	1
357	1
358	1
359	1
360	1
361	1
362	1
363	1
364	1
365	1
366	1
367	1
368	1
369	1
370	1
371	1
372	1
373	1
374	1
375	1
376	1
377	1
378	1
379	1
380	1
381	1
382	1
383	1
384	1
385	1
386	1
387	1
388	1
389	1
390	1
391	1
392	1
393	1
394	1
395	1
396	1
397	1
398	1
399	1
400	1
401	1
402	1
403	1
404	1
405	1
406	1
407	1
408	1
409	1
410	1
411	1
412	1
413	1
414	1
415	1
416	1
417	1
418	1
419	1
420	1
421	1
422	1
423	1
424	1
425	1
426	1
427	1
428	1
429	1
430	1
431	1
432	1
433	1
434	1
435	1
436	1
437	1
438	1
439	1
440	1
441	1
442	1
443	1
444	1
445	1
446	1
447	1
448	1
449	1
450	1
451	1
452	1
453	1
454	1
455	1
456	1
457	1
458	1
459	1
460	1
461	1
462	1
463	1
464	1
465	1
466	1
467	1
468	1
469	1
470	1
471	1
472	1
473	1
474	1
475	1
476	1
477	1
478	1
479	1
480	1
481	1
482	1
483	1
484	1
485	1
486	1
487	1
488	1
489	1
490	1
491	1
492	1
493	1
494	1
495	1
496	1
497	1
498	1
499	1
