0	800
1	1200
2	1200
3	900
4	1200
5	1200
6	-55200
7	32767
8	0
9	0
10	-51760
11	32767
12	0
13	0
14	333
15	0
16	12734880
17	0
18	12734896
19	0
20	350
21	0
22	2
23	0
24	0
25	0
26	350
27	0
28	350
29	0
30	256
31	0
32	11904
33	0
34	-51664
35	32767
36	0
37	0
38	0
39	0
40	12737112
41	0
42	12737128
43	0
44	375
45	1836017711
46	1752837989
47	1700933481
48	1835557742
49	1936421473
50	1162892079
51	910897731
52	1852138031
53	1886611555
54	1127179109
55	808605008
56	875509296
57	1836017711
58	1752837989
59	1700933481
60	1835557742
61	1936421473
62	1162892079
63	910897731
64	1852138031
65	1886611555
66	1127179109
67	808605008
68	875509296
69	1731081524
70	1802330735
71	1769300527
72	1815045228
73	1601204079
74	1920235621
75	1769235297
76	1697607279
77	1852401518
78	1852387173
79	796161392
80	1918988130
81	1600335460
82	1634362465
83	1953391971
84	1920234335
85	1936158313
86	1852402783
87	926167653
88	774987572
89	1685222512
90	1717924453
91	7632239
92	-1
93	0
94	2
95	0
96	371
97	0
98	0
99	0
100	0
101	0
102	4348394
103	0
104	0
105	177
106	16
107	0
108	2
109	0
110	1
111	0
112	12734880
113	0
114	2
115	0
116	0
117	0
118	6806432
119	0
120	351
121	0
122	371
123	0
124	371
125	0
126	4552393
127	0
128	0
129	0
130	4356690
131	0
132	0
133	0
134	0
135	0
136	333
137	0
138	0
139	0
140	1
141	0
142	0
143	0
144	353
145	334
146	0
147	371
148	1
149	0
150	15241
151	372
152	0
153	0
154	-56048
155	32767
156	5
157	0
158	-56448
159	32767
160	-56048
161	32767
162	-56448
163	32767
164	371
165	0
166	4647773
167	0
168	0
169	32767
170	1836017711
171	1752837989
172	1700933481
173	1835557742
174	1936421473
175	1162892079
176	910897731
177	1852138031
178	1886611555
179	1127179109
180	808605008
181	875509296
182	0
183	0
184	96
185	1815045228
186	1601204079
187	1920235621
188	1769235297
189	1697607279
190	1852401518
191	1852387173
192	796161392
193	1635017060
194	1701603654
195	1953525551
196	779314025
197	1634099043
198	1600484204
199	1735549293
200	1818193513
201	895839849
202	828324145
203	1818584110
204	1680761204
205	29793
206	0
207	0
208	337
209	0
210	1
211	0
212	0
213	0
214	6806432
215	0
216	335
217	0
218	334
219	0
220	334
221	0
222	4552393
223	0
224	0
225	0
226	19220456
227	0
228	356
229	0
230	19220456
231	0
232	14136
233	0
234	361
235	0
236	-57776
237	32767
238	2
239	0
240	0
241	0
242	-50304
243	32767
244	356
245	0
246	-51164
247	32767
248	12739444
249	0
250	0
251	0
252	-52704
253	32767
254	4292841
255	0
256	6806432
257	0
258	1
259	0
260	-57680
261	32767
262	4647773
263	0
264	1
265	0
266	1
267	0
268	0
269	0
270	0
271	353
272	12737956
273	0
274	1
275	0
276	12737124
277	0
278	12737856
279	0
280	356
281	0
282	20
283	0
284	17
285	0
286	18
287	0
288	14
289	0
290	3
291	0
292	0
293	0
294	4656971
295	0
296	37417744
297	0
298	37417168
299	0
300	37416592
301	0
302	-1
303	0
304	14
305	0
306	65
307	32767
308	20
309	0
310	20
311	0
312	-20
313	-1
314	-1
315	-1
316	2
317	32767
318	0
319	0
320	12728184
321	0
322	12728200
323	0
324	96
325	0
326	2
327	0
328	0
329	0
330	96
331	0
332	96
333	0
334	0
335	0
336	364931
337	0
338	4356690
339	0
340	0
341	0
342	28699696
343	0
344	0
345	0
346	0
347	0
348	0
349	0
350	95
351	0
352	37416592
353	0
354	37417168
355	0
356	37417744
357	0
358	-57936
359	32767
360	1
361	0
